date,close,v,RSI,MA5,MA20,MA50,MA200
2014-03-09,621.0,0.05,50.26246719160104,17.819999999999936,-17.409999999999968,73.62199999999996,-126.70999999999998
2014-03-10,615.0,0.12,57.960048426150124,11.819999999999936,-12.059999999999945,75.92200000000003,-118.16000000000003
2014-03-11,615.0,0.05,67.6678445229682,2.2200000000000273,-12.830000000000041,71.62199999999996,-115.64200000000005
2014-03-12,650.0,0.86,63.54581673306773,-26.980000000000018,-44.27499999999998,33.153999999999996,-147.94050000000004
2014-03-13,642.0,0.04,62.30468749999999,-13.399999999999977,-32.575000000000045,37.79399999999998,-137.26850000000007
2014-03-14,630.0,0.56,62.79527559055118,0.39999999999997726,-18.834999999999923,46.253999999999905,-122.66200000000003
2014-03-15,641.6,0.00,63.98628048780488,-5.8799999999999955,-29.30499999999995,31.16199999999992,-131.61300000000006
2014-03-16,635.0,0.04,64.23106350420811,4.720000000000027,-19.075000000000045,34.823999999999955,-122.399
2014-03-17,624.3,0.60,40.35489410417858,10.280000000000086,-2.909999999999968,41.81000000000006,-109.16449999999998
2014-03-18,618.4,0.49,35.4630715123095,11.460000000000036,4.809999999999945,43.884000000000015,-100.76049999999998
2014-03-19,611.0,0.11,31.286549707602347,15.06000000000006,13.809999999999945,48.298,-90.89300000000003
2014-03-20,583.5,0.49,28.68632707774799,30.93999999999994,42.2349999999999,71.56799999999998,-61.091499999999996
2014-03-21,568.8,0.70,33.60552763819095,32.39999999999998,56.965000000000146,81.644,-44.194999999999936
2014-03-22,560.0,0.01,33.209186840471745,28.339999999999918,65.73500000000001,85.56600000000003,-33.23649999999998
2014-03-23,566.2,0.01,32.917705735660874,11.699999999999932,54.944999999999936,74.68999999999994,-37.242500000000064
2014-03-24,590.0,0.35,42.98540965207632,-16.299999999999955,27.245000000000005,46.398000000000025,-58.730500000000006
2014-03-25,582.0,0.31,41.138560687432864,-8.600000000000023,30.595000000000027,49.83800000000008,-48.42349999999999
2014-03-26,595.0,0.54,33.252131546894034,-16.3599999999999,14.194999999999936,32.478000000000065,-59.05099999999993
2014-03-27,498.5,0.24,21.606648199446,67.84000000000003,104.56999999999994,123.12800000000004,39.360000000000014
2014-03-28,497.4,0.23,22.58064516129032,55.17999999999995,99.83499999999992,118.74399999999991,42.35149999999999
2014-03-29,491.9,0.02,18.24352991090369,41.059999999999945,98.88,119.68200000000002,49.728000000000065
2014-03-30,464.1,0.14,16.73803036200856,45.279999999999916,119.13499999999988,142.96399999999994,79.24850000000004
2014-03-31,452.0,0.08,16.64730933023617,28.779999999999916,123.08499999999992,149.904,93.00100000000009
2014-04-01,482.8,0.94,26.059322033898297,-5.160000000000025,83.92500000000001,114.63399999999996,63.988
2014-04-02,443.3,0.95,23.406279733587056,23.519999999999982,113.48999999999995,149.82200000000006,105.07549999999998
2014-04-03,448.8,0.68,27.037163314012957,9.399999999999977,98.93,139.598,101.18699999999995
2014-04-04,450.0,0.31,28.770550393137967,5.3799999999999955,88.14999999999998,134.712,101.61649999999997
2014-04-05,460.8,0.04,32.39886444286728,-3.660000000000025,68.63999999999993,119.488,92.4975
2014-04-06,453.7,0.01,30.102582242660063,-2.3799999999999955,67.2100000000001,122.594,101.24050000000005
2014-04-07,454.2,0.25,23.824209714726294,-0.6999999999999886,58.50000000000006,119.01800000000009,102.38150000000002
2014-04-08,448.8,0.15,24.06542056074767,4.699999999999989,55.79000000000002,120.118,109.39399999999995
2014-04-09,442.5,0.35,19.512195121951223,9.5,55.04000000000008,122.70800000000008,117.28550000000007
2014-04-10,370.0,0.91,21.58337019018134,63.839999999999975,117.60000000000002,190.0,191.02099999999996
2014-04-11,416.3,2.04,35.053446369332846,10.060000000000002,64.11499999999995,140.44799999999992,146.1895
2014-04-12,415.0,0.07,35.60464245600899,3.5200000000000955,57.85500000000002,138.688,148.95100000000002
2014-04-13,404.2,0.11,38.024790083966415,5.400000000000034,59.365000000000066,145.66800000000006,161.161
2014-04-14,459.0,0.73,51.19535519125683,-46.10000000000002,-1.5849999999999227,87.668,108.0435
2014-04-15,515.0,0.75,55.062893081761004,-73.10000000000002,-61.58499999999992,30.720000000000027,54.001499999999965
2014-04-16,522.3,0.76,63.82085374387683,-59.19999999999993,-67.69499999999994,23.56600000000003,48.69550000000004
2014-04-17,500.7,0.35,58.59556144418681,-20.460000000000036,-45.92999999999989,43.54000000000002,72.18149999999997
2014-04-18,490.5,0.42,56.513348343518814,7.0,-35.80000000000001,51.97000000000003,84.21000000000004
2014-04-19,505.0,0.04,57.02479338842975,1.6999999999999886,-48.25499999999994,36.26999999999998,71.60900000000004
2014-04-20,512.5,0.15,59.33333333333334,-6.300000000000011,-52.729999999999905,27.65599999999995,66.05600000000004
2014-04-21,497.0,0.66,56.484848484848484,4.139999999999986,-36.51999999999998,41.884000000000015,83.4135
2014-04-22,488.0,0.22,55.875299760191844,10.600000000000023,-25.284999999999968,47.48400000000004,94.35449999999992
2014-04-23,490.2,0.50,57.23823975720789,8.339999999999975,-25.41500000000002,41.72800000000001,94.0215
2014-04-24,497.5,0.49,74.12031782065834,-0.4600000000000364,-30.340000000000032,30.878000000000043,88.60249999999996
2014-04-25,460.0,0.43,58.551859099804304,26.539999999999964,7.1200000000000045,64.31799999999998,127.79700000000003
2014-04-26,459.0,0.04,58.62068965517242,19.93999999999994,8.384999999999934,62.077999999999975,130.48349999999994
2014-04-27,441.5,0.07,57.12103856433753,28.139999999999986,25.25,76.12599999999998,149.57500000000005
2014-04-28,448.0,0.86,47.4250936329588,13.199999999999989,18.709999999999923,66.16599999999994,144.69349999999997
2014-04-29,434.0,0.89,26.398601398601386,14.5,32.28499999999997,76.54599999999999,160.23450000000003
2014-04-30,448.3,0.63,29.283314669652867,-2.1399999999999864,21.899999999999977,58.91199999999998,147.54749999999996
2014-05-01,459.0,0.93,37.56708407871199,-12.839999999999975,13.335000000000036,44.391999999999996,138.515
2014-05-02,453.5,0.91,38.65030674846626,-4.939999999999941,20.760000000000048,46.12199999999996,145.64999999999998
2014-05-03,440.5,0.07,30.03095975232199,6.560000000000059,35.57499999999999,55.331999999999994,160.20050000000003
2014-05-04,430.9,0.02,25.061124694376517,15.539999999999964,43.76999999999998,60.718000000000075,171.29000000000008
2014-05-05,427.0,1.15,26.973684210526315,15.180000000000007,43.26999999999998,60.45800000000003,176.63199999999995
2014-05-06,430.0,0.97,30.13698630136986,6.3799999999999955,35.65500000000003,53.57200000000006,175.09500000000003
2014-05-07,438.0,0.85,32.80632411067194,-4.71999999999997,24.519999999999982,41.964,168.5714999999999
2014-05-08,442.8,1.01,31.681178834561294,-9.06000000000006,17.334999999999923,33.80000000000001,165.2375
2014-05-09,446.0,1.16,43.913043478260875,-9.240000000000066,11.184999999999945,27.850000000000023,163.46849999999995
2014-05-10,451.1,0.59,46.68345927791773,-9.519999999999982,3.0149999999999295,20.395999999999958,159.80849999999998
2014-05-11,432.0,0.46,46.064623032311516,9.980000000000018,18.864999999999952,36.93599999999998,180.1975
2014-05-12,440.0,1.22,46.72667757774141,2.3799999999999955,8.464999999999975,26.411999999999978,173.47800000000007
2014-05-13,437.3,1.26,51.487826871055006,3.980000000000018,8.519999999999982,26.057999999999936,177.36150000000004
2014-05-14,444.0,1.55,47.918683446272986,-3.1200000000000045,-0.8550000000000182,16.597999999999956,171.966
2014-05-15,442.0,0.22,41.01479915433404,-2.939999999999941,0.24500000000000455,15.537999999999954,175.28550000000007
2014-05-16,442.3,0.48,43.73601789709173,-1.1800000000000068,-0.8899999999999864,14.113999999999976,176.31749999999994
2014-05-17,442.0,0.10,50.977835723598446,-0.4800000000000182,-0.5649999999999409,13.30600000000004,177.8989999999999
2014-05-18,438.8,0.00,55.61877667140828,3.019999999999982,2.1750000000000114,15.444000000000017,182.3535
2014-05-19,439.0,1.16,59.009009009009006,1.8199999999999932,2.2250000000000227,14.742000000000019,183.35749999999996
2014-05-20,476.0,1.84,72.86282306163021,-28.379999999999995,-33.39000000000004,-21.777999999999963,147.7645
2014-05-21,477.6,1.13,71.01910828025478,-22.920000000000016,-34.06000000000006,-23.482000000000085,147.56150000000002
2014-05-22,502.3,1.64,76.07361963190183,-35.56000000000006,-56.32000000000011,-47.002000000000066,124.38050000000004
2014-05-23,509.5,1.54,76.88399661303978,-28.620000000000005,-60.07000000000005,-52.988000000000056,118.72350000000006
2014-05-24,502.3,0.63,71.29783693843594,-8.760000000000048,-49.30000000000001,-44.74199999999996,127.39699999999999
2014-05-25,566.2,0.57,90.66666666666669,-54.620000000000005,-106.24000000000001,-106.53400000000005,65.202
2014-05-26,575.0,0.57,90.71170084439085,-43.93999999999994,-107.78999999999996,-112.90800000000002,58.08050000000003
2014-05-27,570.0,1.22,89.47055324211779,-25.399999999999977,-96.18999999999994,-105.59200000000004,64.66200000000003
2014-05-28,577.0,1.02,89.4893111638955,-18.899999999999977,-96.4799999999999,-110.02800000000002,59.130499999999984
2014-05-29,573.0,1.16,88.43896713615024,-0.7599999999999909,-86.12999999999994,-103.418,64.37649999999996
2014-05-30,629.0,1.16,91.28704113224238,-44.200000000000045,-133.235,-154.23800000000006,9.841000000000008
2014-05-31,635.6,0.91,91.65232358003443,-38.680000000000064,-129.65500000000003,-156.452,4.859499999999912
2014-06-01,646.5,1.15,93.25281132861308,-34.27999999999997,-130.23000000000002,-162.72199999999998,-4.500999999999976
2014-06-02,669.5,1.18,93.83796120197795,-38.77999999999997,-141.62,-180.416,-25.9045000000001
2014-06-03,682.9,1.11,93.23025491015463,-30.199999999999932,-143.07499999999993,-189.33800000000002,-37.82849999999996
2014-06-04,652.3,1.26,82.55683935892657,5.060000000000059,-101.95999999999992,-155.9919999999999,-6.057000000000016
2014-06-05,663.3,0.99,81.61822466614296,-0.39999999999997726,-101.90999999999997,-164.1719999999999,-15.740499999999997
2014-06-06,655.0,1.17,78.4513101290575,9.600000000000023,-82.96000000000004,-152.786,-6.342000000000098
2014-06-07,663.0,0.98,81.32553606237818,0.2999999999999545,-79.75,-157.336,-13.393500000000017
2014-06-08,662.3,0.62,74.85773409208483,-3.1200000000000045,-67.88499999999988,-153.48999999999995,-12.307999999999993
2014-06-09,653.7,1.20,70.37804246504405,5.759999999999877,-50.40000000000009,-142.06600000000003,-3.434500000000071
2014-06-10,653.6,0.99,72.2104144527099,3.919999999999959,-41.5,-138.83400000000006,-2.816500000000019
2014-06-11,637.1,1.09,65.1997976732423,16.839999999999918,-18.25999999999999,-119.35199999999998,13.368999999999915
2014-06-12,590.0,1.23,53.529900332225914,49.33999999999992,32.86500000000001,-70.25599999999997,59.618999999999915
2014-06-13,582.6,2.15,37.92924037460978,40.799999999999955,44.27999999999997,-61.153999999999996,65.721
2014-06-14,554.4,1.20,31.010289990645447,49.139999999999986,71.8900000000001,-31.065999999999917,92.62450000000001
2014-06-15,571.0,1.11,32.80182232346242,16.020000000000095,55.08999999999992,-45.42599999999993,74.9654999999999
2014-06-16,580.0,1.06,28.223844282238446,-4.399999999999977,46.58999999999992,-51.65599999999995,64.61749999999995
2014-06-17,614.3,1.14,34.849823321554766,-33.84000000000003,14.154999999999973,-82.63,28.649000000000115
2014-06-18,611.5,1.21,39.72809667673717,-25.25999999999999,18.87999999999988,-76.27999999999997,29.456500000000005
2014-06-19,602.0,1.26,34.44951801116186,-6.240000000000009,27.029999999999973,-63.70600000000002,36.428999999999974
2014-06-20,601.0,1.00,35.77449947312961,0.7599999999999909,26.299999999999955,-59.865999999999985,34.87199999999996
2014-06-21,601.6,0.78,33.16885964912281,4.480000000000018,23.45500000000004,-57.50400000000002,32.504999999999995
2014-06-22,607.8,0.78,35.497605109100576,-3.019999999999982,14.170000000000073,-60.35799999999995,24.353500000000054
2014-06-23,599.3,0.90,35.51650692225769,3.0399999999999636,18.490000000000123,-48.49000000000001,30.610000000000014
2014-06-24,587.3,0.72,33.40010015022531,12.100000000000023,27.24000000000001,-33.28399999999999,39.821500000000015
2014-06-25,568.1,1.05,32.95454545454544,24.719999999999914,41.67999999999995,-11.322000000000116,56.708999999999946
2014-06-26,577.9,0.74,46.33555420956995,10.180000000000064,28.024999999999977,-18.323999999999955,45.435499999999934
2014-06-27,606.2,2.41,56.34408602150538,-18.440000000000055,-3.115000000000009,-43.355999999999995,16.163499999999885
2014-06-28,600.1,0.58,63.94142769981699,-12.17999999999995,-0.125,-34.17400000000009,21.614000000000033
2014-06-29,603.7,0.46,60.834990059642166,-12.5,-6.225000000000023,-34.72199999999998,16.35349999999994
2014-06-30,640.0,1.71,66.83501683501686,-34.41999999999996,-43.20500000000004,-66.86199999999997,-21.861499999999978
2014-07-01,650.8,1.47,61.797026502908864,-30.639999999999873,-53.319999999999936,-73.44599999999991,-34.01649999999995
2014-07-02,647.9,1.16,61.75710594315246,-19.399999999999977,-47.52499999999998,-66.33399999999995,-32.37950000000001
2014-07-03,643.6,0.81,63.903743315508045,-6.399999999999977,-40.17500000000007,-58.04200000000003,-29.424499999999966
2014-07-04,632.2,0.57,59.750000000000036,10.699999999999932,-24.885000000000105,-42.837999999999965,-19.353000000000065
2014-07-05,630.0,0.50,58.787128712871294,10.899999999999977,-19.735000000000014,-36.884000000000015,-18.327499999999986
2014-07-06,633.3,0.45,58.03402646502837,4.100000000000023,-20.36999999999989,-36.35799999999995,-21.9849999999999
2014-07-07,624.0,1.07,57.742946708463975,8.620000000000118,-10.584999999999923,-23.354000000000042,-13.22449999999992
2014-07-08,618.5,0.73,60.196078431372584,9.100000000000023,-4.7349999999999,-14.26400000000001,-7.38900000000001
2014-07-09,620.2,0.87,69.22509225092253,5.0,-5.525000000000091,-13.080000000000041,-9.498000000000047
2014-07-10,610.0,1.24,61.810154525386324,11.200000000000045,5.125,-0.2319999999999709,0.7569999999999482
2014-07-11,625.5,0.70,57.839155158407785,-5.860000000000014,-9.180000000000064,-13.267999999999915,-14.653999999999996
2014-07-12,626.0,0.74,61.02127659574469,-5.960000000000036,-8.769999999999982,-11.437999999999988,-15.134500000000003
2014-07-13,624.0,0.80,58.75754961173425,-2.8600000000000136,-5.535000000000082,-7.004000000000019,-13.216499999999996
2014-07-14,622.4,1.01,39.162561576354655,-0.8199999999999363,-2.17999999999995,-4.279999999999973,-11.740999999999985
2014-07-15,620.9,0.94,29.20723226703757,2.8600000000000136,1.9600000000000364,-1.8619999999999663,-10.836500000000001
2014-07-16,621.0,1.20,30.535455861070943,1.8600000000000136,4.0150000000001,-0.9420000000000073,-11.42599999999993
2014-07-17,627.6,2.89,38.795518207282925,-4.419999999999959,-1.5150000000001,-6.529999999999973,-18.39300000000003
2014-07-18,627.5,1.02,46.089850249584,-3.6200000000000045,-0.04500000000007276,-5.340000000000032,-18.726999999999975
2014-07-19,625.3,1.26,46.089850249584,-0.8400000000000318,3.2350000000001273,-3.213999999999942,-17.0865
2014-07-20,618.9,1.08,38.607594936708914,5.159999999999968,8.580000000000041,2.8519999999999754,-11.230499999999893
2014-07-21,619.8,2.36,46.167883211678806,4.0200000000000955,6.1299999999999955,1.4180000000000064,-12.732999999999947
2014-07-22,612.6,1.06,44.77876106194694,8.219999999999914,11.56499999999994,7.480000000000018,-6.345000000000027
2014-07-23,617.2,1.74,47.47474747474748,1.5599999999999454,5.644999999999982,1.566000000000031,-11.919500000000085
2014-07-24,600.3,1.76,42.66263237518909,13.460000000000036,20.950000000000045,17.426000000000045,3.9729999999999563
2014-07-25,598.0,1.13,24.007561436673015,11.580000000000041,21.649999999999977,18.41999999999996,4.742999999999938
2014-07-26,594.0,1.24,21.631205673758913,10.420000000000073,23.684999999999945,21.200000000000045,7.040499999999952
2014-07-27,590.5,0.86,21.07081174438693,9.5,25.50999999999999,23.25,9.538000000000011
2014-07-28,586.4,1.48,20.19867549668878,7.439999999999941,28.004999999999995,25.831999999999994,12.427500000000009
2014-07-29,575.0,1.41,17.354196301564784,13.779999999999973,37.14499999999998,35.6579999999999,22.452499999999986
2014-07-30,551.0,1.31,12.84501061571126,28.37999999999988,58.194999999999936,57.605999999999995,45.03399999999999
2014-07-31,579.0,1.11,28.97923875432525,-2.6200000000001182,27.870000000000005,28.44399999999996,15.444500000000062
2014-08-01,594.9,2.06,37.59512937595128,-17.639999999999986,10.415000000000077,12.641999999999939,-1.9215000000000373
2014-08-02,587.8,0.98,36.24358033749082,-10.259999999999991,15.705000000000041,19.846000000000004,4.025500000000079
2014-08-03,582.1,0.62,36.4306784660767,-3.1400000000001,19.389999999999986,26.100000000000023,8.501499999999965
2014-08-04,581.1,0.93,35.74060427413414,3.8799999999999955,18.399999999999977,27.301999999999907,8.208499999999958
2014-08-05,575.0,0.98,36.03268945022288,9.17999999999995,22.200000000000045,33.30200000000002,13.063499999999976
2014-08-06,577.5,0.95,35.01886792452828,3.2000000000000455,17.19500000000005,30.06600000000003,9.505999999999972
2014-08-07,582.3,1.20,42.52491694352158,-2.699999999999932,10.135000000000105,24.682000000000016,3.6175000000000637
2014-08-08,586.4,0.82,45.25368248772503,-5.939999999999941,4.090000000000032,20.269999999999982,-1.7005000000000337
2014-08-09,583.3,0.70,45.589447650453394,-2.3999999999999773,5.410000000000082,23.016000000000076,0.19900000000006912
2014-08-10,580.0,0.68,45.664739884393065,1.8999999999999773,6.720000000000027,25.884000000000015,2.3490000000000464
2014-08-11,572.5,0.96,44.41767068273093,8.399999999999977,12.214999999999918,32.678,8.676500000000033
2014-08-12,566.0,0.78,46.237458193979926,11.639999999999986,16.154999999999973,38.511999999999944,13.925500000000056
2014-08-13,549.0,1.89,49.11190053285968,21.160000000000082,30.589999999999918,54.74599999999998,29.760999999999967
2014-08-14,510.0,1.76,22.087378640776677,45.5,65.18999999999994,92.58400000000006,67.26099999999997
2014-08-15,506.2,1.62,10.22421524663676,34.54000000000002,64.59999999999997,94.94999999999999,69.54350000000005
2014-08-16,527.2,1.03,25.837320574162717,4.480000000000018,40.434999999999945,72.37,47.37799999999993
2014-08-17,501.3,0.62,22.25274725274727,17.439999999999998,62.079999999999984,96.29400000000004,71.80950000000001
2014-08-18,478.2,2.84,19.32021466905188,26.380000000000052,80.34000000000009,116.88399999999996,93.3005
2014-08-19,490.3,1.43,25.618883131836526,10.340000000000032,65.20499999999998,101.79000000000002,79.6325
2014-08-20,517.0,1.15,34.714502273875695,-14.199999999999989,35.40499999999997,72.41399999999999,51.51750000000004
2014-08-21,515.9,1.52,32.90422245108138,-15.360000000000014,32.55499999999995,70.87399999999991,51.124000000000024
2014-08-22,515.6,0.79,31.40756302521011,-12.200000000000045,29.245000000000005,68.61400000000003,49.952
2014-08-23,500.1,0.91,29.487179487179517,7.680000000000007,40.64499999999998,81.47199999999998,63.88749999999993
2014-08-24,507.3,0.75,32.414126753749414,3.8799999999999386,29.75499999999994,71.81799999999993,55.26899999999995
2014-08-25,502.5,2.81,32.843137254901976,5.78000000000003,30.92999999999995,74.00199999999995,58.72350000000006
2014-08-26,508.4,0.76,35.840707964601776,-1.6199999999999477,21.575000000000045,65.79000000000008,51.76550000000009
2014-08-27,511.0,0.99,39.94708994708995,-5.139999999999986,15.410000000000082,61.039999999999964,48.270500000000084
2014-08-28,507.8,0.80,49.281984334203656,-0.4000000000000341,14.680000000000007,61.991999999999905,50.45949999999999
2014-08-29,507.5,0.79,50.43420173680695,-0.06000000000005912,11.18999999999994,60.24199999999996,49.765499999999975
2014-08-30,499.0,0.39,39.723032069970834,7.739999999999952,15.639999999999986,66.21199999999999,57.46600000000001
2014-08-31,483.4,1.60,42.9472025216706,18.339999999999975,26.784999999999968,78.96000000000004,72.05799999999999
2014-09-01,485.8,1.02,53.57815442561206,10.899999999999977,20.375000000000057,73.79599999999999,68.91550000000001
2014-09-02,476.8,1.24,43.4529582929195,13.699999999999989,25.76499999999993,79.88399999999996,76.88950000000006
2014-09-03,474.0,0.93,22.853535353535378,9.800000000000011,26.764999999999986,79.74599999999998,78.79250000000002
2014-09-04,489.2,1.08,35.69131832797429,-7.360000000000014,10.715000000000089,61.910000000000025,62.99849999999998
2014-09-05,477.6,0.72,31.835564053537297,3.079999999999984,19.834999999999923,70.50999999999999,73.66750000000002
2014-09-06,481.3,0.98,39.870689655172406,-1.5199999999999818,15.135000000000048,63.886000000000024,69.23399999999998
2014-09-07,479.7,0.56,34.1743119266055,0.6599999999999682,16.809999999999945,62.5739999999999,70.08050000000009
2014-09-08,470.4,1.35,32.49727371864776,9.240000000000009,25.115000000000066,68.904,78.83800000000008
2014-09-09,472.7,1.10,29.73893303064702,3.6399999999999864,20.600000000000023,63.66200000000009,76.06150000000008
2014-09-10,477.3,0.71,31.29855715871257,-1.0199999999999818,14.07000000000005,56.35599999999994,70.87200000000001
